Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 12/06  24:00:00,1.43765878524,7.33558592756,0.0,7.30177428517,0.0,0.178069995483,0.178069995483,0.178069995483,0.298744725,0.064357554662,0.135920781757,0.490882893238,0.253038835101
 12/07  01:00:00,1.01785276312,7.5303767702,0.0,7.50240939183,0.0,0.183072551166,0.183072551166,0.183072551166,0.152691774888,0.0328938582207,0.0863692416722,0.40603492295,0.140146414226
 12/07  02:00:00,0.845006558808,7.4363770121,0.0,7.41062642352,0.0,0.180842524919,0.180842524919,0.180842524919,0.0929428298884,0.0200223507207,0.0722387554862,0.373851210082,0.0884648877109
 12/07  03:00:00,0.783120033741,7.81394626535,0.0,7.78849423433,0.0,0.190124690248,0.190124690248,0.190124690248,0.059748945,0.0128715092162,0.0597152550472,0.369516703299,0.0744989309308
 12/07  04:00:00,0.77945978273,7.99470488918,0.0,7.96961112722,0.0,0.194738408707,0.194738408707,0.194738408707,0.059748945,0.0128715092162,0.0526110263622,0.364315295158,0.0785305982867
 12/07  05:00:00,0.812672766265,7.81649066066,0.0,7.79234481891,0.0,0.190044341371,0.190044341371,0.190044341371,0.059748945,0.0128715092162,0.0631517086927,0.350553236121,0.119659025865
 12/07  06:00:00,1.05834810435,7.96511004855,0.0,7.93816522978,0.0,0.193589803163,0.193589803163,0.193589803163,0.0663877219777,0.0143016778603,0.0759814879778,0.391189237216,0.300254176156
 12/07  07:00:00,1.59419138563,7.78720401923,0.0,7.75607193084,0.0,0.189149053333,0.189149053333,0.189149053333,0.139414205,0.0300335175,0.129758030703,0.451980694856,0.637211884239
 12/07  08:00:00,2.00119141398,8.46300767696,0.0,8.42992750057,0.0,0.205582519169,0.205582519169,0.205582519169,0.285467155112,0.0614972139413,0.207405929039,0.480263351619,0.729331245106
 12/07  09:00:00,1.9072910979,7.09769404496,0.0,7.06972666658,0.0,0.172522471048,0.172522471048,0.172522471048,0.27882841,0.060067052162,0.268690649238,0.40603492295,0.704503592505
 12/07  10:00:00,1.66622111363,6.520313578,0.0,6.49651107743,0.0,0.158431862316,0.158431862316,0.158431862316,0.152691774888,0.0328938582207,0.330033495679,0.345568553319,0.629957569207
 12/07  11:00:00,1.59861885512,7.68711571784,0.0,7.66275342186,0.0,0.188028793301,0.188028793301,0.188028793301,0.126136635112,0.0271731939413,0.344876619894,0.353695753539,0.542063859329
 12/07  12:00:00,1.4836475509,5.55125779532,0.0,5.52688803541,0.0,0.134968146921,0.134968146921,0.134968146921,0.126136635112,0.0271731939413,0.361119725873,0.353804116208,0.463801732844
 12/07  13:00:00,1.39082102311,4.87945434927,0.0,4.85549510599,0.0,0.118412040392,0.118412040392,0.118412040392,0.126136635112,0.0271731939413,0.3518459739,0.347844169381,0.402765010389
 12/07  14:00:00,1.31893374118,4.29825557414,0.0,4.27346783366,0.0,0.104498701035,0.104498701035,0.104498701035,0.126136635112,0.0271731939413,0.317847783081,0.359872425705,0.366761002302
 12/07  15:00:00,1.29951434846,4.49257160259,0.0,4.46638810557,0.0,0.109834344913,0.109834344913,0.109834344913,0.139414205,0.0300335175,0.292642171022,0.380136244918,0.330809865106
 12/07  16:00:00,1.40786225662,4.78305674967,0.0,4.7554177846,0.0,0.11754214546,0.11754214546,0.11754214546,0.192524404888,0.0414748632207,0.302863615842,0.401266965488,0.335546261715
 12/07  17:00:00,1.76992672602,5.14368947413,0.0,5.11099742254,0.0,0.126272697048,0.126272697048,0.126272697048,0.345216100112,0.0743687214413,0.353720743409,0.4746284928,0.379075971211
 12/07  18:00:00,2.40247167448,6.4013245528,0.0,6.36160893488,0.0,0.157404647164,0.157404647164,0.157404647164,0.604128195112,0.130145253941,0.445069937436,0.576597764883,0.472481875945
 12/07  19:00:00,2.73217981972,5.4975510247,0.0,5.45443185073,0.0,0.134018078869,0.134018078869,0.134018078869,0.7966526,0.1716201,0.398283704478,0.626011142216,0.558950194154
 12/07  20:00:00,2.59203817522,5.64752312294,0.0,5.60301565637,0.0,0.136938004473,0.136938004473,0.136938004473,0.743542400112,0.160178788603,0.315345896534,0.646166598759,0.573222486742
 12/07  21:00:00,2.45215594721,6.02513252557,0.0,5.97909495156,0.0,0.146282447071,0.146282447071,0.146282447071,0.67715471,0.145877102162,0.275874927963,0.668380946025,0.521941813987
 12/07  22:00:00,2.23762709909,6.43663503103,0.0,6.39167226419,0.0,0.156364287108,0.156364287108,0.156364287108,0.570934389888,0.122994427883,0.258342283024,0.652776721604,0.459570989585
 12/07  23:00:00,1.830161771,6.81345571452,0.0,6.77454620199,0.0,0.165661456213,0.165661456213,0.165661456213,0.424881439777,0.0915307314413,0.205880856148,0.564894596568,0.360668690858
 12/07  24:00:00,1.42879183485,6.93047275795,0.0,6.89666111556,0.0,0.168397640841,0.168397640841,0.168397640841,0.298744725,0.064357554662,0.135920781757,0.490882893238,0.253844239348
 12/08  01:00:00,1.01306621304,7.32121752105,0.0,7.29325014267,0.0,0.177906705339,0.177906705339,0.177906705339,0.152691774888,0.0328938582207,0.0863692416722,0.40603492295,0.140525709966
 12/08  02:00:00,0.848962940491,7.59200989981,0.0,7.56625931124,0.0,0.1846082812,0.1846082812,0.1846082812,0.0929428298884,0.0200223507207,0.0722387554862,0.373851210082,0.0886555131132
 12/08  03:00:00,0.789141692303,8.06293272404,0.0,8.03748069301,0.0,0.196011831481,0.196011831481,0.196011831481,0.059748945,0.0128715092162,0.0597152550472,0.369516703299,0.0746334482597
 12/08  04:00:00,0.777740867263,7.93371323943,0.0,7.90861947746,0.0,0.192869264322,0.192869264322,0.192869264322,0.059748945,0.0128715092162,0.0526110263622,0.364315295158,0.0786808272045
 12/08  05:00:00,0.819070080621,8.06668343927,0.0,8.04253759752,0.0,0.196135155337,0.196135155337,0.196135155337,0.059748945,0.0128715092162,0.0631517086927,0.350553236121,0.119965526254
 12/08  06:00:00,1.05781230298,7.90341128579,0.0,7.87646646702,0.0,0.192085141696,0.192085141696,0.192085141696,0.0663877219777,0.0143016778603,0.0759814879778,0.391189237216,0.30122303625
 12/08  07:00:00,1.59265697455,7.63354848047,0.0,7.60241639208,0.0,0.185401821492,0.185401821492,0.185401821492,0.139414205,0.0300335175,0.129758030703,0.451980694856,0.639424705001
 12/08  08:00:00,1.99732629036,8.19853979838,0.0,8.16545962198,0.0,0.199132882121,0.199132882121,0.199132882121,0.285467155112,0.0614972139413,0.207405929039,0.480263351619,0.731915758534
 12/08  09:00:00,1.9061478299,6.95224275469,0.0,6.92427537632,0.0,0.168863845529,0.168863845529,0.168863845529,0.27882841,0.060067052162,0.268690649238,0.40603492295,0.707018950024
 12/08  10:00:00,1.65353991317,5.90768852292,0.0,5.88388602235,0.0,0.143491638676,0.143491638676,0.143491638676,0.152691774888,0.0328938582207,0.330033495679,0.345568553319,0.632216592386
 12/08  11:00:00,1.56266496239,6.1582119069,0.0,6.13384961093,0.0,0.150135239176,0.150135239176,0.150135239176,0.126136635112,0.0271731939413,0.344876619894,0.353695753539,0.544003520728
 12/08  12:00:00,1.45173523931,4.17975647997,0.0,4.15538672006,0.0,0.101411965941,0.101411965941,0.101411965941,0.126136635112,0.0271731939413,0.361119725873,0.353804116208,0.465445602236
 12/08  13:00:00,1.35482837643,3.33896627638,0.0,3.3150070331,0.0,0.0810064093137,0.0810064093137,0.0810064093137,0.126136635112,0.0271731939413,0.3518459739,0.347844169381,0.404177994784
 12/08  14:00:00,1.28824683662,2.97133775321,0.0,2.94655001273,0.0,0.0725452052591,0.0725452052591,0.0725452052591,0.126136635112,0.0271731939413,0.317847783081,0.359872425705,0.368027593521
 12/08  15:00:00,1.25904736982,2.78374447643,0.0,2.75756097941,0.0,0.068238881601,0.068238881601,0.068238881601,0.139414205,0.0300335175,0.292642171022,0.380136244918,0.331938349779
 12/08  16:00:00,1.36526710325,2.99333201211,0.0,2.96569304703,0.0,0.0738059917456,0.0738059917456,0.0738059917456,0.192524404888,0.0414748632207,0.302863615842,0.401266965488,0.336687262063
 12/08  17:00:00,1.7247513545,3.23051494233,0.0,3.19782289075,0.0,0.0797951965345,0.0797951965345,0.0797951965345,0.345216100112,0.0743687214413,0.353720743409,0.4746284928,0.380378100202
 12/08  18:00:00,2.35877294327,4.51847712597,0.0,4.47876150806,0.0,0.112072116612,0.112072116612,0.112072116612,0.604128195112,0.130145253941,0.445069937436,0.576597764883,0.474115675291
 12/08  19:00:00,2.68666127052,3.55709717702,0.0,3.51397800305,0.0,0.0865717263733,0.0865717263733,0.0865717263733,0.7966526,0.1716201,0.398283704478,0.626011142216,0.560877997455
 12/08  20:00:00,2.54552357241,3.64170923956,0.0,3.59720177299,0.0,0.0884575781028,0.0884575781028,0.0884575781028,0.743542400112,0.160178788603,0.315345896534,0.646166598759,0.575188310302
 12/08  21:00:00,2.39839173534,3.72896287631,0.0,3.6829253023,0.0,0.0907278340943,0.0907278340943,0.0907278340943,0.67715471,0.145877102162,0.275874927963,0.668380946025,0.523732215092
 12/08  22:00:00,2.1800225765,3.9924305168,0.0,3.94746774996,0.0,0.0971862640561,0.0971862640561,0.0971862640561,0.570934389888,0.122994427883,0.258342283024,0.652776721604,0.461144490046
 12/08  23:00:00,1.77347911034,4.40968047801,0.0,4.37077096547,0.0,0.107777193997,0.107777193997,0.107777193997,0.424881439777,0.0915307314413,0.205880856148,0.564894596568,0.361870292413
 12/08  24:00:00,1.37926767993,4.81598414986,0.0,4.78217250747,0.0,0.118077849084,0.118077849084,0.118077849084,0.298744725,0.064357554662,0.135920781757,0.490882893238,0.254639876193
 12/09  01:00:00,0.982508212263,5.31491263366,0.0,5.28694525529,0.0,0.130421708869,0.130421708869,0.130421708869,0.152691774888,0.0328938582207,0.092942924749,0.40603492295,0.150879022586
 12/09  02:00:00,0.810419081577,5.56682163092,0.0,5.54107104235,0.0,0.136664684961,0.136664684961,0.136664684961,0.0929428298884,0.0200223507207,0.0761857795615,0.373851210082,0.0941082263636
 12/09  03:00:00,0.740943131391,5.76803153846,0.0,5.74257950743,0.0,0.141195211889,0.141195211889,0.141195211889,0.059748945,0.0128715092162,0.0623264934745,0.369516703299,0.078640268513
 12/09  04:00:00,0.735683726276,5.9348478286,0.0,5.90975406663,0.0,0.145134511343,0.145134511343,0.145134511343,0.059748945,0.0128715092162,0.0539764305342,0.364315295158,0.0829930350244
 12/09  05:00:00,0.785178099908,6.16454051746,0.0,6.14039467571,0.0,0.1507540824,0.1507540824,0.1507540824,0.059748945,0.0128715092162,0.0658228643082,0.350553236121,0.128783462863
 12/09  06:00:00,1.04600049253,6.16086401138,0.0,6.13391919261,0.0,0.150607742238,0.150607742238,0.150607742238,0.0663877219777,0.0143016778603,0.080078180578,0.391189237216,0.326791932661
 12/09  07:00:00,1.6215453244,5.95350530772,0.0,5.92237321933,0.0,0.145022038324,0.145022038324,0.145022038324,0.139414205,0.0300335175,0.14038354292,0.451980694856,0.698067325801
 12/09  08:00:00,2.04831177488,6.49413357295,0.0,6.46105339656,0.0,0.157856980595,0.157856980595,0.157856980595,0.285467155112,0.0614972139413,0.228567290958,0.480263351619,0.803015782657
 12/09  09:00:00,1.97761915637,5.51111166663,0.0,5.48314428826,0.0,0.133901091053,0.133901091053,0.133901091053,0.27882841,0.060067052162,0.30112795013,0.40603492295,0.781015730074
 12/09  10:00:00,1.75616620038,5.4581888592,0.0,5.43438635863,0.0,0.133065532068,0.133065532068,0.133065532068,0.152691774888,0.0328938582207,0.375064554145,0.345568553319,0.700237927741
 12/09  11:00:00,1.68484078848,6.61938752633,0.0,6.59502523035,0.0,0.163022856422,0.163022856422,0.163022856422,0.126136635112,0.0271731939413,0.395792849183,0.353695753539,0.602375500288
 12/09  12:00:00,1.58623419466,5.51025975773,0.0,5.48588999781,0.0,0.134950340114,0.134950340114,0.134950340114,0.126136635112,0.0271731939413,0.413608485392,0.353804116208,0.513917423897
 12/09  13:00:00,1.48924940775,5.13718440874,0.0,5.11322516546,0.0,0.125611992087,0.125611992087,0.125611992087,0.126136635112,0.0271731939413,0.399656479991,0.347844169381,0.446182937241
 12/09  14:00:00,1.4171822626,4.94710388525,0.0,4.92231614477,0.0,0.121406343683,0.121406343683,0.121406343683,0.126136635112,0.0271731939413,0.361435815596,0.359872425705,0.404513848564
 12/09  15:00:00,1.38138116439,4.8205024541,0.0,4.79431895708,0.0,0.118433901082,0.118433901082,0.118433901082,0.139414205,0.0300335175,0.331767743197,0.380136244918,0.364951552695
 12/09  16:00:00,1.47915670747,4.78954575421,0.0,4.76190678914,0.0,0.117761497903,0.117761497903,0.117761497903,0.192524404888,0.0414748632207,0.339922588697,0.401266965488,0.369562387271
 12/09  17:00:00,1.8340840507,4.59510785865,0.0,4.56241580707,0.0,0.112951470244,0.112951470244,0.112951470244,0.345216100112,0.0743687214413,0.389638662656,0.4746284928,0.420636603448
 12/09  18:00:00,2.46349769613,5.40004351556,0.0,5.36032789764,0.0,0.132877663615,0.132877663615,0.132877663615,0.604128195112,0.130145253941,0.480421867651,0.576597764883,0.522682950932
 12/09  19:00:00,2.79914930423,4.17369114459,0.0,4.13057197062,0.0,0.101911298963,0.101911298963,0.101911298963,0.7966526,0.1716201,0.432594020017,0.626011142216,0.623716143037
 12/09  20:00:00,2.65771798194,3.96858981812,0.0,3.92408235155,0.0,0.0962814146614,0.0962814146614,0.0962814146614,0.743542400112,0.160178788603,0.349590650728,0.646166598759,0.645314129074
 12/09  21:00:00,2.5059774068,3.98118422438,0.0,3.93514665037,0.0,0.0968009470172,0.0968009470172,0.0968009470172,0.67715471,0.145877102162,0.310730298291,0.668380946025,0.590389403307
 12/09  22:00:00,2.2730260902,4.04548900169,0.0,4.00052623486,0.0,0.0986240046121,0.0986240046121,0.0986240046121,0.570934389888,0.122994427883,0.293949140492,0.652776721604,0.517103405725
 12/09  23:00:00,1.8415851342,4.24046410221,0.0,4.20155458968,0.0,0.103621597379,0.103621597379,0.103621597379,0.424881439777,0.0915307314413,0.234174068073,0.564894596568,0.405838700959
 12/09  24:00:00,1.41694169349,4.60108013369,0.0,4.5672684913,0.0,0.112747074825,0.112747074825,0.112747074825,0.298744725,0.064357554662,0.151455627092,0.490882893238,0.28210981867
 12/10  01:00:00,0.971670585481,4.85022278603,0.0,4.82225540765,0.0,0.119176384613,0.119176384613,0.119176384613,0.152691774888,0.0328938582207,0.092942924749,0.40603492295,0.15128672006
 12/10  02:00:00,0.798186611058,5.05953934385,0.0,5.03378875528,0.0,0.12422557448,0.12422557448,0.12422557448,0.0929428298884,0.0200223507207,0.0761857795615,0.373851210082,0.094314866325
 12/10  03:00:00,0.727543705954,5.20105383097,0.0,5.17560179995,0.0,0.127649943304,0.127649943304,0.127649943304,0.059748945,0.0128715092162,0.0623264934745,0.369516703299,0.0787861116614
 12/10  04:00:00,0.720055942828,5.27157836804,0.0,5.24648460607,0.0,0.129344478023,0.129344478023,0.129344478023,0.059748945,0.0128715092162,0.0539764305342,0.364315295158,0.0831552848969
 12/10  05:00:00,0.766781958473,5.38181480398,0.0,5.35766896223,0.0,0.132026737573,0.132026737573,0.132026737573,0.059748945,0.0128715092162,0.0658228643082,0.350553236121,0.129114666256
 12/10  06:00:00,1.02577196921,5.27424055117,0.0,5.2472957324,0.0,0.129344547531,0.129344547531,0.129344547531,0.0663877219777,0.0143016778603,0.080078180578,0.391189237216,0.327826604046
 12/10  07:00:00,1.60078147292,4.98536763857,0.0,4.95423555018,0.0,0.121895117883,0.121895117883,0.121895117883,0.139414205,0.0300335175,0.14038354292,0.451980694856,0.700430394764
 12/10  08:00:00,2.02490251202,5.39540641191,0.0,5.36232623551,0.0,0.131671220225,0.131671220225,0.131671220225,0.285467155112,0.0614972139413,0.228567290958,0.480263351619,0.805792280167
 12/10  09:00:00,1.95491690022,4.46191551924,0.0,4.43394814087,0.0,0.108472172424,0.108472172424,0.108472172424,0.27882841,0.060067052162,0.30112795013,0.40603492295,0.783742392552
 12/10  10:00:00,1.72007830106,3.88039968829,0.0,3.85659718772,0.0,0.0945169061509,0.0945169061509,0.0945169061509,0.152691774888,0.0328938582207,0.375064554145,0.345568553319,0.702698654331
 12/10  11:00:00,1.63580152976,4.52996723581,0.0,4.50560493983,0.0,0.111867435173,0.111867435173,0.111867435173,0.126136635112,0.0271731939413,0.395792849183,0.353695753539,0.604491662812
 12/10  12:00:00,1.53743210781,3.43425878216,0.0,3.40988902225,0.0,0.0843571704379,0.0843571704379,0.0843571704379,0.126136635112,0.0271731939413,0.413608485392,0.353804116208,0.515708506723
 12/10  13:00:00,1.43791046309,2.95498200913,0.0,2.93102276584,0.0,0.0727312880429,0.0727312880429,0.0727312880429,0.126136635112,0.0271731939413,0.399656479991,0.347844169381,0.447724696625
 12/10  14:00:00,1.36148955569,2.60630297808,0.0,2.5815152376,0.0,0.064336300897,0.064336300897,0.064336300897,0.126136635112,0.0271731939413,0.361435815596,0.359872425705,0.40589118444
 12/10  15:00:00,1.3257348335,2.48825348008,0.0,2.46206998306,0.0,0.0615588026644,0.0615588026644,0.0615588026644,0.139414205,0.0300335175,0.331767743197,0.380136244918,0.366180320223
 12/10  16:00:00,1.42245624437,2.41404148995,0.0,2.38640252488,0.0,0.0598217917901,0.0598217917901,0.0598217917901,0.192524404888,0.0414748632207,0.339922588697,0.401266965488,0.370801630287
 12/10  17:00:00,1.78177595104,2.39034465857,0.0,2.35765260698,0.0,0.0592209648115,0.0592209648115,0.0592209648115,0.345216100112,0.0743687214413,0.389638662656,0.4746284928,0.422059009222
 12/10  18:00:00,2.40803996754,3.04360153001,0.0,3.0038859121,0.0,0.0756471635036,0.0756471635036,0.0756471635036,0.604128195112,0.130145253941,0.480421867651,0.576597764883,0.524455722451
 12/10  19:00:00,2.77024649799,2.85629942578,0.0,2.81318025181,0.0,0.070901228632,0.070901228632,0.070901228632,0.7966526,0.1716201,0.432594020017,0.626011142216,0.625823407122
 12/10  20:00:00,2.61423659646,2.06788314664,0.0,2.02337568007,0.0,0.0506310244036,0.0506310244036,0.0506310244036,0.743542400112,0.160178788603,0.349590650728,0.646166598759,0.647483133854
 12/10  21:00:00,2.46110194364,2.05844428081,0.0,2.0124067068,0.0,0.0499382969029,0.0499382969029,0.0499382969029,0.67715471,0.145877102162,0.310730298291,0.668380946025,0.592376590258
 12/10  22:00:00,2.22625376306,2.05373412897,0.0,2.00877136214,0.0,0.0501126139739,0.0501126139739,0.0501126139739,0.570934389888,0.122994427883,0.293949140492,0.652776721604,0.518842469222
 12/10  23:00:00,1.79303579249,2.18673830324,0.0,2.14782879071,0.0,0.0537409131384,0.0537409131384,0.0537409131384,0.424881439777,0.0915307314413,0.234174068073,0.564894596568,0.407170043497
 12/10  24:00:00,1.36453794571,2.40789092739,0.0,2.374079285,0.0,0.0594690771975,0.0594690771975,0.0594690771975,0.298744725,0.064357554662,0.151455627092,0.490882893238,0.282984068519
 12/11  01:00:00,0.900745284255,2.59698393115,0.0,2.56901655278,0.0,0.0644765621006,0.0644765621006,0.0644765621006,0.152691774888,0.0328938582207,0.0863692416722,0.40603492295,0.141634924423
 12/11  02:00:00,0.734012301162,2.77814820948,0.0,2.75239762091,0.0,0.0691003154039,0.0691003154039,0.0691003154039,0.0929428298884,0.0200223507207,0.0722387554862,0.373851210082,0.0892128395807
 12/11  03:00:00,0.664228060923,2.84200971698,0.0,2.81655768595,0.0,0.070704933497,0.070704933497,0.070704933497,0.059748945,0.0128715092162,0.0597152550472,0.369516703299,0.0750267148639
 12/11  04:00:00,0.654208820686,2.76934206245,0.0,2.74424830048,0.0,0.068898027004,0.068898027004,0.068898027004,0.059748945,0.0128715092162,0.0526110263622,0.364315295158,0.0791200179449
 12/11  05:00:00,0.690937994782,2.699365521,0.0,2.67521967925,0.0,0.0671070362843,0.0671070362843,0.0671070362843,0.059748945,0.0128715092162,0.0631517086927,0.350553236121,0.120861559468
 12/11  06:00:00,0.944939497867,3.06756474405,0.0,3.04061992528,0.0,0.0763799635398,0.0763799635398,0.0763799635398,0.0663877219777,0.0143016778603,0.0759814879778,0.391189237216,0.304055409295
 12/11  07:00:00,1.47761297128,2.57526846015,0.0,2.54413637175,0.0,0.0638889761765,0.0638889761765,0.0638889761765,0.139414205,0.0300335175,0.129758030703,0.451980694856,0.645893547046
 12/11  08:00:00,1.85835361305,2.13233167602,0.0,2.09925149962,0.0,0.0526047784361,0.0526047784361,0.0526047784361,0.285467155112,0.0614972139413,0.207405929039,0.480263351619,0.739471184907
 12/11  09:00:00,1.79179551751,1.90836729243,0.0,1.88039991406,0.0,0.0471582302824,0.0471582302824,0.0471582302824,0.27882841,0.060067052162,0.268690649238,0.40603492295,0.714372252879
 12/11  10:00:00,1.56212907891,1.83201690088,0.0,1.80821440031,0.0,0.045476802077,0.045476802077,0.045476802077,0.152691774888,0.0328938582207,0.330033495679,0.345568553319,0.638820594722
 12/11  11:00:00,1.46394945302,1.84188456021,0.0,1.81752226423,0.0,0.0457493346397,0.0457493346397,0.0457493346397,0.126136635112,0.0271731939413,0.344876619894,0.353695753539,0.549673915891
 12/11  12:00:00,1.37689851973,0.893086617184,0.0,0.868716857271,0.0,0.0217695864865,0.0217695864865,0.0217695864865,0.126136635112,0.0271731939413,0.361119725873,0.353804116208,0.470251262112
 12/11  13:00:00,1.31244695095,1.39617912802,0.0,1.37221988474,0.0,0.0344942715274,0.0344942715274,0.0344942715274,0.126136635112,0.0271731939413,0.3518459739,0.347844169381,0.408308707085
 12/11  14:00:00,1.25556166746,1.45431507718,0.0,1.4295273367,0.0,0.0361572806113,0.0361572806113,0.0361572806113,0.126136635112,0.0271731939413,0.317847783081,0.359872425705,0.371730349005
 12/11  15:00:00,1.23582256851,1.67457552691,0.0,1.64839202989,0.0,0.0417150628365,0.0417150628365,0.0417150628365,0.139414205,0.0300335175,0.292642171022,0.380136244918,0.335237367236
 12/11  16:00:00,1.34312250437,1.93768880506,0.0,1.91004983999,0.0,0.0483258065782,0.0483258065782,0.0483258065782,0.192524404888,0.0414748632207,0.302863615842,0.401266965488,0.340022848352
 12/11  17:00:00,1.69975731456,2.05308238953,0.0,2.02039033794,0.0,0.0509945184201,0.0509945184201,0.0509945184201,0.345216100112,0.0743687214413,0.353720743409,0.4746284928,0.384184738377
 12/11  18:00:00,2.30832736169,2.29618383076,0.0,2.25646821284,0.0,0.056850267936,0.056850267936,0.056850267936,0.604128195112,0.130145253941,0.445069937436,0.576597764883,0.478891942381
 12/11  19:00:00,2.66062758215,2.23081424095,0.0,2.18769506698,0.0,0.0549022851792,0.0549022851792,0.0549022851792,0.7966526,0.1716201,0.398283704478,0.626011142216,0.566513750278
 12/11  20:00:00,2.51476310393,2.1232761585,0.0,2.07876869193,0.0,0.0519502115419,0.0519502115419,0.0519502115419,0.743542400112,0.160178788603,0.315345896534,0.646166598759,0.580935208384
 12/11  21:00:00,2.38792403411,3.03830446732,0.0,2.99226689331,0.0,0.0750260656717,0.0750260656717,0.0750260656717,0.67715471,0.145877102162,0.275874927963,0.668380946025,0.528966282283
 12/11  22:00:00,2.15766883743,2.86476811838,0.0,2.81980535155,0.0,0.0702324879765,0.0702324879765,0.0702324879765,0.570934389888,0.122994427883,0.258342283024,0.652776721604,0.46574452705
 12/11  23:00:00,1.75741104902,3.58334625085,0.0,3.54443673831,0.0,0.0881963392581,0.0881963392581,0.0881963392581,0.424881439777,0.0915307314413,0.205880856148,0.564894596568,0.365383085824
 12/11  24:00:00,1.36775683732,4.2233023124,0.0,4.18949067,0.0,0.104240991509,0.104240991509,0.104240991509,0.298744725,0.064357554662,0.135920781757,0.490882893238,0.256965891154
 12/12  01:00:00,0.952315259219,4.68063577016,0.0,4.65266839179,0.0,0.115686721204,0.115686721204,0.115686721204,0.152691774888,0.0328938582207,0.0863692416722,0.40603492295,0.141994740283
 12/12  02:00:00,0.780602644333,4.68639808757,0.0,4.660647499,0.0,0.115509916364,0.115509916364,0.115509916364,0.0929428298884,0.0200223507207,0.0722387554862,0.373851210082,0.0893935817918
 12/12  03:00:00,0.725754469933,5.36697801821,0.0,5.34152598718,0.0,0.132103811496,0.132103811496,0.132103811496,0.059748945,0.0128715092162,0.0597152550472,0.369516703299,0.0751542458751
 12/12  04:00:00,0.713808618903,5.22105076632,0.0,5.19595700435,0.0,0.128355324642,0.128355324642,0.128355324642,0.059748945,0.0128715092162,0.0526110263622,0.364315295158,0.079262518525
 12/12  05:00:00,0.753745306531,5.28773507333,0.0,5.26358923157,0.0,0.129623777311,0.129623777311,0.129623777311,0.059748945,0.0128715092162,0.0631517086927,0.350553236121,0.12115213019
 12/12  06:00:00,0.992999070454,5.0422519729,0.0,5.01530715413,0.0,0.123521078685,0.123521078685,0.123521078685,0.0663877219777,0.0143016778603,0.0759814879778,0.391189237216,0.304973866737
 12/12  07:00:00,1.54751167675,5.38219685661,0.0,5.35106476822,0.0,0.131689854925,0.131689854925,0.131689854925,0.139414205,0.0300335175,0.129758030703,0.451980694856,0.64799137377
 12/12  08:00:00,1.93898702702,5.33804823937,0.0,5.30496806297,0.0,0.13078798674,0.13078798674,0.13078798674,0.285467155112,0.0614972139413,0.207405929039,0.480263351619,0.741921390575
 12/12  09:00:00,1.85922632286,4.60684663568,0.0,4.57887925731,0.0,0.112204435202,0.112204435202,0.112204435202,0.27882841,0.060067052162,0.268690649238,0.40603492295,0.716756853303
 12/12  10:00:00,1.6095943566,3.74613586773,0.0,3.72233336716,0.0,0.0908005463068,0.0908005463068,0.0908005463068,0.152691774888,0.0328938582207,0.330033495679,0.345568553319,0.640962128184
 12/12  11:00:00,1.5203467364,4.0911192132,0.0,4.06675691723,0.0,0.1003078732,0.1003078732,0.1003078732,0.126136635112,0.0271731939413,0.344876619894,0.353695753539,0.551512660719
 12/12  12:00:00,1.42046778775,2.62993510358,0.0,2.60556534367,0.0,0.0637804946795,0.0637804946795,0.0637804946795,0.126136635112,0.0271731939413,0.361119725873,0.353804116208,0.471809621936
 12/12  13:00:00,1.33162813064,2.15852244899,0.0,2.1345632057,0.0,0.0523359696586,0.0523359696586,0.0523359696586,0.126136635112,0.0271731939413,0.3518459739,0.347844169381,0.409648188645
 12/12  14:00:00,1.26761552334,1.92829332633,0.0,1.90350558585,0.0,0.0470104283682,0.0470104283682,0.0470104283682,0.126136635112,0.0271731939413,0.317847783081,0.359872425705,0.372931057131
 12/12  15:00:00,1.23945063192,1.81069273995,0.0,1.78450924293,0.0,0.0442733114916,0.0442733114916,0.0442733114916,0.139414205,0.0300335175,0.292642171022,0.380136244918,0.336307181988
 12/12  16:00:00,1.34582858924,2.03232503572,0.0,2.00468607065,0.0,0.049950227501,0.049950227501,0.049950227501,0.192524404888,0.0414748632207,0.302863615842,0.401266965488,0.341104512299
 12/12  17:00:00,1.71366441676,2.57442203543,0.0,2.54172998385,0.0,0.0636672226351,0.0636672226351,0.0636672226351,0.345216100112,0.0743687214413,0.353720743409,0.4746284928,0.385419136359
 12/12  18:00:00,2.34615730926,3.75650623243,0.0,3.71679061452,0.0,0.0931314091272,0.0931314091272,0.0931314091272,0.604128195112,0.130145253941,0.445069937436,0.576597764883,0.480440748758
 12/12  19:00:00,2.68042202173,2.9894441821,0.0,2.94632500813,0.0,0.0728692153674,0.0728692153674,0.0728692153674,0.7966526,0.1716201,0.398283704478,0.626011142216,0.568341259668
